,trait,cell_type,raw_p_value_bin_0,bin_min_0,bin_max_0,raw_p_value_bin_1,bin_min_1,bin_max_1,raw_p_value_bin_2,bin_min_2,bin_max_2,raw_p_value_bin_3,bin_min_3,bin_max_3,raw_p_value_bin_4,bin_min_4,bin_max_4,raw_p_value_bin_5,bin_min_5,bin_max_5,raw_p_value_bin_6,bin_min_6,bin_max_6,raw_p_value_bin_7,bin_min_7,bin_max_7,raw_p_value_bin_8,bin_min_8,bin_max_8,raw_p_value_bin_9,bin_min_9,bin_max_9,logoddratio_0,ci_low_bin_0,ci_high_bin_0,logoddratio_1,ci_low_bin_1,ci_high_bin_1,logoddratio_2,ci_low_bin_2,ci_high_bin_2,logoddratio_3,ci_low_bin_3,ci_high_bin_3,logoddratio_4,ci_low_bin_4,ci_high_bin_4,logoddratio_5,ci_low_bin_5,ci_high_bin_5,logoddratio_6,ci_low_bin_6,ci_high_bin_6,logoddratio_7,ci_low_bin_7,ci_high_bin_7,logoddratio_8,ci_low_bin_8,ci_high_bin_8,logoddratio_9,ci_low_bin_9,ci_high_bin_9,fdr_p_value_bin_0,significance_bin_0,fdr_p_value_bin_1,significance_bin_1,fdr_p_value_bin_2,significance_bin_2,fdr_p_value_bin_3,significance_bin_3,fdr_p_value_bin_4,significance_bin_4,fdr_p_value_bin_5,significance_bin_5,fdr_p_value_bin_6,significance_bin_6,fdr_p_value_bin_7,significance_bin_7,fdr_p_value_bin_8,significance_bin_8,fdr_p_value_bin_9,significance_bin_9,spearman_r,spearman_p_value,global_spearman_fdr_p_value,global_spearman_significant
0,Schizophrenia,Cortical_organoids_d50,0.0037054937208416414,-7.16447290960664,-0.9772946168011,0.18213970938715052,-0.973584855456749,-0.586026396281124,0.02128359602292516,-0.585879287019223,-0.413162808655437,0.4100457197652342,-0.413150358048913,-0.298745608257351,0.0381625376190069,-0.29794911015448,-0.174644587682249,0.2802188621779529,-0.17402584705704,0.278436524405707,0.5707152221734519,0.278437218486728,0.396001377393227,0.5707152221734519,0.396042320351526,0.543931006885579,0.4100457197652342,0.544056151524256,0.877880582249478,0.18213970938715052,0.880909147948533,6.56888839559121,-2.0647001327375705,-3.459068176561102,-0.670332088914039,-0.43476369875512866,-1.0734414836305235,0.20391408612026618,-0.9573541641007051,-1.7721385776459004,-0.1425697505555098,-0.24650740644135993,-0.8329821711063152,0.33996735822359536,-0.8002752244943601,-1.556875035955176,-0.04367541303354405,-0.3364905538201466,-0.9472447472509573,0.27426363961066413,-0.16348407062968562,-0.7286053334199825,0.4016371921606112,-0.16348407062968562,-0.7286053334199825,0.4016371921606112,-0.24650740644135993,-0.8329821711063152,0.33996735822359536,-0.43476369875512866,-1.0734414836305235,0.20391408612026618,0.0843777006039724,False,0.37266676291845946,False,0.12770157613755098,False,0.5857795996646203,False,0.1908126880950345,False,0.49448255912076156,False,0.6848582666081423,False,0.6848582666081423,False,0.5857795996646203,False,0.37266676291845946,False,0.6055300708194983,0.06356596744736949,0.150633136726881,False
1,Schizophrenia,Cortical_organoids_d100,0.0080273749160125,-7.47463708572679,-1.16305446673613,0.011250360080529653,-1.16302780000352,-0.679764658734144,0.18633338145922973,-0.679060261539046,-0.459008081071004,0.1107830832047457,-0.458871853172845,-0.317947847835571,0.0628936225591259,-0.316950594511624,-0.164537333543356,0.1107830832047457,-0.163959936673852,0.308815479415597,0.9336393789756446,0.309029428948711,0.44107156804352,0.4455177184262925,0.441220639509578,0.62763233858249,0.2966895354724569,0.627931037065772,1.01251034209843,0.0628936225591259,1.01377579661422,6.4673721999153,-1.8865443113917504,-3.2813673039721474,-0.4917213188113536,-1.4776129953070996,-2.6201252260850634,-0.33510076452913573,-0.47927015980266496,-1.1900907681515034,0.23155044854617346,-0.6163288929451571,-1.3738350778772974,0.14117729198698314,-0.7739945148798597,-1.5896117442782756,0.04162271451855615,-0.6163288929451571,-1.3738350778772974,0.14117729198698314,0.024063439931635955,-0.5423503264859832,0.5904772063492552,-0.24903438017896384,-0.8888203438095701,0.3907515834516424,-0.3579472974411573,-1.030227356258978,0.31433276137666355,-0.7739945148798597,-1.5896117442782756,0.04162271451855615,0.0843777006039724,False,0.0843777006039724,False,0.37266676291845946,False,0.30213568146748826,False,0.2358510845967221,False,0.30213568146748826,False,0.9658338403196324,False,0.6075241614903989,False,0.49448255912076156,False,0.2358510845967221,False,0.5487906899871938,0.100422091151254,0.150633136726881,False
2,Schizophrenia,Cortical_organoids_d150,0.010511893714485503,-8.07843030742775,-1.08283160020551,0.08886667488934388,-1.08192784141798,-0.683703296440573,0.9839073000684796,-0.683373817015766,-0.463305219136602,0.5670680100647647,-0.463119291104191,-0.331725786522664,0.2543898538887971,-0.331485301609813,-0.194907719870468,0.7565842328625453,-0.192550386053253,0.33017547351293,0.7661200036138719,0.330627628442182,0.450039020502326,0.39446617879490575,0.451212170103682,0.609883528362741,0.7867890494545938,0.610178253407735,1.00318743993429,0.15177866811542615,1.00429210291819,7.49757460356765,-1.8212926452505886,-3.216501104132721,-0.42608418636845613,-0.708595616700741,-1.524874300958109,0.10768306755662693,0.00605776908016864,-0.5825723835985946,0.5946879217589319,-0.18707470381800206,-0.8276682651879211,0.453518857551917,-0.41379607648009475,-1.1253769977855494,0.29778484482536005,0.08973024480428293,-0.47764206040474644,0.6571025500133123,0.08610047675370502,-0.4812272245023975,0.6534281780098076,-0.29243521947582707,-0.9655198996269108,0.3806494606752566,-0.08457024837964866,-0.6973811251843525,0.5282406284250551,-0.5544449368734821,-1.3126319752210904,0.2037421014741263,0.0843777006039724,False,0.2962222496311463,False,0.9839073000684796,False,0.6848582666081423,False,0.47698097604149453,False,0.8429882672727791,False,0.8429882672727791,False,0.5857795996646203,False,0.8429882672727791,False,0.37266676291845946,False,0.32121212121212117,0.3654683104386702,0.3654683104386702,False
